Point_Group;MaxEStateIndex;MinEStateIndex;MaxAbsEStateIndex;MinAbsEStateIndex;qed;MolWt;HeavyAtomMolWt;ExactMolWt;NumValenceElectrons;NumRadicalElectrons;MaxPartialCharge;MinPartialCharge;MaxAbsPartialCharge;MinAbsPartialCharge;FpDensityMorgan1;FpDensityMorgan2;FpDensityMorgan3;BalabanJ;BertzCT;Chi0;Chi0n;Chi0v;Chi1;Chi1n;Chi1v;Chi2n;Chi2v;Chi3n;Chi3v;Chi4n;Chi4v;HallKierAlpha;Ipc;Kappa1;Kappa2;Kappa3;LabuteASA;PEOE_VSA1;PEOE_VSA10;PEOE_VSA11;PEOE_VSA12;PEOE_VSA13;PEOE_VSA14;PEOE_VSA2;PEOE_VSA3;PEOE_VSA4;PEOE_VSA5;PEOE_VSA6;PEOE_VSA7;PEOE_VSA8;PEOE_VSA9;SMR_VSA1;SMR_VSA10;SMR_VSA2;SMR_VSA3;SMR_VSA4;SMR_VSA5;SMR_VSA6;SMR_VSA7;SMR_VSA8;SMR_VSA9;SlogP_VSA1;SlogP_VSA10;SlogP_VSA11;SlogP_VSA12;SlogP_VSA2;SlogP_VSA3;SlogP_VSA4;SlogP_VSA5;SlogP_VSA6;SlogP_VSA7;SlogP_VSA8;SlogP_VSA9;TPSA;EState_VSA1;EState_VSA10;EState_VSA11;EState_VSA2;EState_VSA3;EState_VSA4;EState_VSA5;EState_VSA6;EState_VSA7;EState_VSA8;EState_VSA9;VSA_EState1;VSA_EState10;VSA_EState2;VSA_EState3;VSA_EState4;VSA_EState5;VSA_EState6;VSA_EState7;VSA_EState8;VSA_EState9;FractionCSP3;HeavyAtomCount;NHOHCount;NOCount;NumAliphaticCarbocycles;NumAliphaticHeterocycles;NumAliphaticRings;NumAromaticCarbocycles;NumAromaticHeterocycles;NumAromaticRings;NumHAcceptors;NumHDonors;NumHeteroatoms;NumRotatableBonds;NumSaturatedCarbocycles;NumSaturatedHeterocycles;NumSaturatedRings;RingCount;MolLogP;MolMR;fr_Al_COO;fr_Al_OH;fr_Al_OH_noTert;fr_ArN;fr_Ar_COO;fr_Ar_N;fr_Ar_NH;fr_Ar_OH;fr_COO;fr_COO2;fr_C_O;fr_C_O_noCOO;fr_C_S;fr_HOCCN;fr_Imine;fr_NH0;fr_NH1;fr_NH2;fr_N_O;fr_Ndealkylation1;fr_Ndealkylation2;fr_Nhpyrrole;fr_SH;fr_aldehyde;fr_alkyl_carbamate;fr_alkyl_halide;fr_allylic_oxid;fr_amide;fr_amidine;fr_aniline;fr_aryl_methyl;fr_azide;fr_azo;fr_barbitur;fr_benzene;fr_benzodiazepine;fr_bicyclic;fr_diazo;fr_dihydropyridine;fr_epoxide;fr_ester;fr_ether;fr_furan;fr_guanido;fr_halogen;fr_hdrzine;fr_hdrzone;fr_imidazole;fr_imide;fr_isocyan;fr_isothiocyan;fr_ketone;fr_ketone_Topliss;fr_lactam;fr_lactone;fr_methoxy;fr_morpholine;fr_nitrile;fr_nitro;fr_nitro_arom;fr_nitro_arom_nonortho;fr_nitroso;fr_oxazole;fr_oxime;fr_para_hydroxylation;fr_phenol;fr_phenol_noOrthoHbond;fr_phos_acid;fr_phos_ester;fr_piperdine;fr_piperzine;fr_priamide;fr_prisulfonamd;fr_pyridine;fr_quatN;fr_sulfide;fr_sulfonamd;fr_sulfone;fr_term_acetylene;fr_tetrazole;fr_thiazole;fr_thiocyan;fr_thiophene;fr_unbrch_alkane;fr_urea
0;10.75071177;-1.590277778;10.75071177;0.110780896;0.557972916;370.259;353.123;369.0639791;127;3;0.304143672;-0.481195045;0.481195045;0.304143672;1.083333333;1.583333333;1.916666667;6.48E-07;530.3369112;17.62310958;12.81629042;14.21298571;11.65139701;7.009851095;8.150248029;4.645614624;5.111179723;2.895829752;2.99086283;1.90927993;1.90927993;-1.805584416;215224.6097;20.23947196;12.59698458;9.359548149;147.0284696;5.106527395;0;0;0;0;36.06353501;19.66240396;0;0;0;12.13273414;24.26546827;32.02795636;17.80867761;39.9952943;5.969305288;0;14.86786677;0;19.51033443;6.544756406;60.17974554;0;0;0;0;0;0;32.48845586;47.97827972;0;17.80867761;48.79188955;0;0;0;115.35;22.9620104;4.794537184;0;6.420821623;19.63426922;11.38785599;0;12.39368714;41.29811214;13.78062343;14.39538562;11.6875;-1.590277778;21.34670603;17.36440161;1.849666478;-0.794405812;11.46132018;3.593868575;1.706220711;0;0.266666667;24;1;8;0;0;0;0;2;2;5;1;9;8;0;0;0;2;1.645;77.2988;1;0;0;0;0;2;0;0;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1;5.973318216;-2.335975057;5.973318216;0.190727135;0.420172307;559.484;527.228;559.1913001;154;4;0.008890494;-0.07639902;0.07639902;0.008890494;0.931034483;1.620689655;2.103448276;2.24319E-07;791.7767611;21.23384004;18.26926368;21.48265112;13.55368002;10.05232149;14.53129147;9.487929248;14.99241742;4.987912095;10.37550175;3.075709293;7.708843933;-1.09974026;2222910.361;22.58246112;8.950906192;5.740933445;183.7033464;0;0;0;0;0;128.0761878;0;0;0;0;44.57237645;5.414990469;6.420821623;0;25.72341969;5.687386275;0;0;10.82998094;45.67822107;5.733667477;90.83170085;0;0;5.733667477;5.687386275;0;0;0;25.72341969;35.87955696;47.10587469;60.21867334;4.135797874;0;0;44.48;19.23345379;0;0;5.414990469;21.52820135;5.563451492;11.49101058;0;24.26546827;84.76416698;12.22363338;12.32896211;-2.335975057;0;0;9.440624457;1.372569444;7.66063686;15.86297792;13.35538945;0;0.36;29;2;3;2;1;3;1;0;1;3;1;4;2;0;1;1;4;6.51756;116.2354;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;10.75071177;-1.590277778;10.75071177;0.110780896;0.557972916;370.259;353.123;369.0639791;127;3;0.304143672;-0.481195045;0.481195045;0.304143672;1.083333333;1.583333333;1.916666667;6.48E-07;530.3369112;17.62310958;12.81629042;14.21298571;11.65139701;7.009851095;8.150248029;4.645614624;5.111179723;2.895829752;2.99086283;1.90927993;1.90927993;-1.805584416;215224.6097;20.23947196;12.59698458;9.359548149;147.0284696;5.106527395;0;0;0;0;36.06353501;19.66240396;0;0;0;12.13273414;24.26546827;32.02795636;17.80867761;39.9952943;5.969305288;0;14.86786677;0;19.51033443;6.544756406;60.17974554;0;0;0;0;0;0;32.48845586;47.97827972;0;17.80867761;48.79188955;0;0;0;115.35;22.9620104;4.794537184;0;6.420821623;19.63426922;11.38785599;0;12.39368714;41.29811214;13.78062343;14.39538562;11.6875;-1.590277778;21.34670603;17.36440161;1.849666478;-0.794405812;11.46132018;3.593868575;1.706220711;0;0.266666667;24;1;8;0;0;0;0;2;2;5;1;9;8;0;0;0;2;1.645;77.2988;1;0;0;0;0;2;0;0;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
0;14.19574263;-5.146507181;14.19574263;0.508669935;0.688917766;434.173;418.045;431.9958709;137;3;0.031940684;-0.399630244;0.399630244;0.031940684;0.884615385;1.307692308;1.730769231;8.14416E-07;812.3365342;18.55129712;13.80254392;16.7110971;12.44940676;7.883420241;11.59918684;5.934161386;11.48951918;4.446173956;10.17430528;3.301723622;8.722387241;-0.955584416;935133.8998;18.40969379;6.293086624;2.567383083;163.2821492;5.106527395;0;0;0;0;151.7140618;0;0;0;0;0;0;7.109797541;0;30.87349171;23.20187978;0;7.496796427;0;0;20.19931035;70.65988483;0;11.49902367;7.323916779;0;11.49902367;23.20187978;32.80263418;18.44304754;13.08951281;11.12690298;36.39820241;10.04526663;0;0;65.07;14.41142471;4.03162283;0;0;34.63380311;18.23670052;0;43.89499884;13.08951281;0;35.63232395;29.74741103;6.961063663;0;8.200304758;1.581626039;1.01733987;10.44753419;0;4.716942677;1;0.176470588;26;1;6;0;3;3;2;0;2;5;1;9;0;0;1;1;5;3.41938;93.2053;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;14.19574263;-5.146507181;14.19574263;0.508669935;0.688917766;434.173;418.045;431.9958709;137;3;0.031940684;-0.399630244;0.399630244;0.031940684;0.884615385;1.307692308;1.730769231;8.14416E-07;812.3365342;18.55129712;13.80254392;16.7110971;12.44940676;7.883420241;11.59918684;5.934161386;11.48951918;4.446173956;10.17430528;3.301723622;8.722387241;-0.955584416;935133.8998;18.40969379;6.293086624;2.567383083;163.2821492;5.106527395;0;0;0;0;151.7140618;0;0;0;0;0;0;7.109797541;0;30.87349171;23.20187978;0;7.496796427;0;0;20.19931035;70.65988483;0;11.49902367;7.323916779;0;11.49902367;23.20187978;32.80263418;18.44304754;13.08951281;11.12690298;36.39820241;10.04526663;0;0;65.07;14.41142471;4.03162283;0;0;34.63380311;18.23670052;0;43.89499884;13.08951281;0;35.63232395;29.74741103;6.961063663;0;8.200304758;1.581626039;1.01733987;10.44753419;0;4.716942677;1;0.176470588;26;1;6;0;3;3;2;0;2;5;1;9;0;0;1;1;5;3.41938;93.2053;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2.581018519;-0.951574074;2.581018519;0.366689815;0.48974202;459.368;428.12;459.1643334;113;2;-0.047473677;-0.128525377;0.128525377;0.047473677;1;1.4;1.75;6.11765E-07;383.6243845;15.38890506;14.11880215;19.26726751;9.254149058;7.443375673;13.91272594;6.851530535;15.24696683;4.077741467;13.34781731;2.643690253;10.93618721;0.39025974;22050.51511;18.43930276;7.591935409;4.4405064;137.2265315;0;0;0;0;0;115.8484673;0;0;0;8.580696994;0;13.32965121;0;0;19.75417796;8.580696994;0;0;5.414990469;42.38736617;13.32965121;48.29193273;0;0;0;0;0;8.580696994;13.32965121;19.75417796;18.25663372;34.618686;35.45028949;7.768680172;0;0;0;19.75417796;0;0;0;9.047872767;12.71649487;11.14620906;0;0;85.09406088;0;1.227430556;-0.951574074;0;0;3.370636338;0;0;14.42614607;16.06625;1.083333333;0.555555556;20;0;0;2;0;2;0;0;0;0;0;2;2;0;0;0;2;5.33588;94.105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;14.53352608;-5.135268519;14.53352608;0.625591459;0.745824254;393.337;371.161;392.1051157;137;3;0.031940684;-0.399630244;0.399630244;0.031940684;0.807692308;1.192307692;1.615384615;8.14416E-07;778.2937627;18.55129712;15.04661497;16.44331027;12.51675377;8.537554109;11.49739176;6.394944953;10.98080196;5.168008851;10.84069244;4.011815865;9.867566701;-1.535584416;1068097.489;17.85720997;5.989282725;2.144907111;155.405501;5.106527395;0;0;0;0;143.4412928;0;0;0;0;0;0;7.109797541;0;30.87349171;0;0;7.496796427;0;13.8474744;20.19931035;71.74152119;0;11.49902367;7.323916779;0;11.49902367;0;32.80263418;18.44304754;12.08368166;24.97437738;48.53093655;0;0;0;65.07;14.41142471;4.03162283;0;0;24.58853648;30.32038218;0;0;69.87520737;0;12.43044417;30.77262094;-5.135268519;0;7;1.951271626;1.261724301;17.35916885;0;5.240482804;1;0.263157895;26;1;6;0;3;3;2;0;2;5;1;7;0;0;1;1;5;2.89278;92.4193;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;8.99341821;-3.513020833;8.99341821;0.586280864;0.664499608;449.826;418.578;448.1291375;159;6;0.070114395;-0.376667636;0.376667636;0.070114395;0.592592593;0.777777778;0.925925926;6.35556E-07;224.8837037;20.05634919;16.10158997;18.25421421;13.12132034;8.680346062;12.47597474;4.816555051;8.857512071;2.68652914;4.729267956;1.596318229;3.084270685;0.514415584;590898.9424;27.51441558;21.22874691;22.66527691;170.4091714;28.42117772;0;0;0;0;63.03014346;0;0;0;0;0;0;0;79.28258357;46.33586031;9.847919487;0;8.330554173;0;13.8474744;79.28258357;13.08951281;0;0;8.330554173;0;0;9.847919487;83.3142064;42.30423748;13.08951281;13.8474744;0;0;0;0;103.81;13.88305975;0;0;0;79.28258357;0;0;13.8474744;0;21.42006699;42.30072004;47.87793981;-3.513020833;0;0;0;0;0;0;14.90311343;5.405578704;0.875;27;1;9;0;1;1;0;0;0;7;1;11;4;0;1;1;1;0.45718;95.0878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.583333333;-1.196296296;4.583333333;0.851018519;0.531394768;331.236;313.092;331.0421433;97;5;0.090202355;-0.472637769;0.472637769;0.090202355;1;1.684210526;2.157894737;1.8675E-07;402.9039401;13.0791395;11.01571592;13.21425364;9.360173345;6.656684793;10.46466382;4.92421858;11.42164899;3.676203885;11.75676762;2.739265108;10.57147702;-0.49974026;52169.7048;13.48180644;6.300172846;2.989880939;122.4299973;4.417150937;0;0;0;0;93.67754571;0;0;0;0;0;12.13273414;0;12.52632599;22.85829286;0;0;0;0;19.33113082;0;80.56433309;0;0;0;0;0;0;0;18.44114192;31.60119254;6.9237372;53.38029149;12.40739362;0;0;13.14;18.44114192;0;0;0;0;12.40739362;0;18.44423204;12.13273414;61.32825506;0;7.136481481;-1.196296296;0;0;0;1.606851852;3.666666667;22.25472222;2.298240741;0;0.235294118;19;0;1;1;2;3;0;1;1;1;0;2;1;0;1;1;4;4.81445;74.355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;11.62427816;-3.479262724;11.62427816;0.274418514;0.176445961;700.486;661.174;700.2289203;201;10;0.022649138;-0.058941191;0.058941191;0.022649138;0.710526316;1.105263158;1.394736842;4.23429E-07;968.1048158;28.40504844;23.94180248;27.76963766;18.04301898;12.71984363;17.76511154;9.676290123;14.9813235;6.7117257;11.9045191;4.131336173;8.053939644;-1.161688312;155060143.1;33.0469438;16.1867644;8.668109946;239.2997318;0;0;0;0;0;177.6950359;0;0;0;0;18.06994626;38.84115786;5.917906046;0;27.7743946;8.882149203;0;13.43425339;0;74.39731646;0;116.0359325;0;0;5.196297856;0;0;8.882149203;20.32163719;27.7743946;21.95294067;73.44053778;82.9560888;0;0;0;60.38;17.56133981;10.21305479;0;12.08368166;8.882149203;17.16874381;28.21032417;3.567539343;70.65686448;66.98405099;5.196297856;3.806165281;-3.479262724;3.926454082;27.96607017;7.669062736;1.467592593;20.72577838;0;19.39639015;0.688416005;0.35483871;38;0;5;1;0;1;2;0;2;2;0;7;11;0;0;0;3;7.98536;150.859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;10.87563256;-2.607085185;10.87563256;0.284358833;0.194171717;568.491;523.131;570.1717228;179;10;0.030305878;-0.269161505;0.269161505;0.030305878;0.967741935;1.35483871;1.64516129;5.8125E-07;537.0276628;24.73168633;22.08251335;26.77277609;14.06050827;10.9177295;20.77082108;9.811024504;24.8644847;6.191603923;17.59906679;3.62108175;15.39161582;1.598311688;1564939.637;32.59831169;14.22857087;9.286227739;204.5470825;0;0;0;0;0;98.9219332;4.67041619;0;0;7.921588092;6.951090431;66.67807127;20.503716;0;27.52332686;23.29271286;0;4.67041619;0;78.20202186;38.98312247;32.97521494;0;0;0;0;0;23.29271286;55.73722032;27.52332686;21.82900588;62.3136348;11.14620906;3.8047054;0;0;43.04;24.2613625;10.21305479;0;11.72629349;12.08368166;11.83581209;23.47002912;8.420034339;44.61187979;59.02466741;0;2.294038066;-2.607085185;3.928333333;21.75126512;2.428518519;2.307037037;1.343899912;2.913036554;28.47147436;1.896889697;0.75;31;0;3;1;0;1;0;0;0;1;0;7;10;0;0;0;1;8.07566;138.735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;12.95458829;-2.348030915;12.95458829;0.187033993;0.086511277;665.584;634.336;667.132445;213;4;-0.013435688;-0.062222468;0.062222468;0.013435688;0.534883721;0.930232558;1.348837209;1.75735E-07;1426.884775;29.69381291;23.68808828;26.58949664;21.15299968;13.84931874;18.14478917;9.544207073;15.34279757;6.339798038;11.97654672;4.152747184;9.085151654;-3.851688312;9752274990;30.60103162;16.11931842;9.316284563;261.1724113;0;0;0;0;0;147.8450619;0;0;0;0;90.99550603;23.83520778;0;0;22.20282259;35.20998033;0;18.82041923;0;11.23135818;0;175.2111953;0;0;34.73403891;15.7651876;0;7.921588092;0;17.81240754;12.74095804;5.563451492;163.830523;4.307620977;0;0;56.4;25.73399564;4.390415048;0;10.12484182;5.687386275;5.687386275;33.60980532;12.13273414;43.34124569;121.9679655;0;22.08575808;-2.348030915;0;4.194166667;11.19036464;-0.285920482;46.1610295;8.142831569;2.033196;-0.445987654;0.055555556;43;0;4;1;0;1;5;0;5;0;0;7;10;0;0;0;6;7.15242;172.613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;11.18317885;-4.483148148;11.18317885;0.540123457;0.402764324;534.259;505.027;534.1394366;139;11;0.059249509;-0.267521565;0.267521565;0.059249509;0.84;1.12;1.28;6.08824E-07;470.5339319;20.16277223;16.68212089;20.50995607;11.37214987;8.204667873;14.47148384;6.96312813;16.5548665;5.164223663;15.38265935;2.915938266;9.479064435;0.438311688;125207.5475;25.43831169;10.11130841;4.836491961;160.4037615;0;0;0;0;0;107.0837895;4.67041619;0;0;0;0;27.6949488;12.08368166;9.390532;31.37818925;9.390532;0;4.67041619;0;78.20202186;0;37.28220881;0;0;0;0;0;9.390532;16.75409785;31.37818925;14.98979069;62.3136348;22.29241812;3.8047054;0;0;62.94;19.86331247;15.31958218;0;0;12.08368166;22.29241812;0;21.91352789;32.36536499;37.0854808;0;1.242476852;-4.483148148;5.22625;33.54953656;3.923935185;0;1.080246914;0;17.92983844;4.25308642;0.631578947;25;0;4;1;0;1;0;0;0;1;0;6;6;0;0;0;1;5.71637;95.9345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;4.668981481;-1.054012346;4.668981481;0.632592593;0.34590886;525.35;494.102;527.0649952;163;5;0.331302354;-0.315628847;0.331302354;0.315628847;0.689655172;1.034482759;1.24137931;3.73166E-07;473.4282658;21.90756663;17.81012497;21.60596052;14.05230378;8.668500904;12.01812225;5.061531737;9.484836602;3.233530256;5.691378361;2.056566734;3.671734492;0.268311688;2616348.447;29.26831169;20.18663283;14.82891972;190.080707;27.14248297;0;0;0;0;89.56002251;0;0;0;0;12.15204021;19.26246487;42.65878525;0;46.95608503;17.20478496;0;0;0;10.7284426;42.65878525;73.22769796;0;0;0;0;0;17.20478496;42.65878525;46.95608503;25.68328649;17.54772461;36.41750849;4.307620977;0;0;55.38;17.20478496;0;0;0;4.307620977;6.420821623;11.12690298;42.65878525;0;109.05688;0;28.64648148;2.139022222;0;0;2.773518519;0;8.49857037;14.08296296;0;7.134259259;0.4;29;0;6;2;0;2;1;0;1;6;0;9;6;0;0;0;3;5.80016;115.247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;3.688657407;-1.18854966;3.688657407;0.347916037;0.101600431;687.635;650.339;689.1424576;217;4;-0.019509103;-0.062222829;0.062222829;0.019509103;0.477272727;0.818181818;1.181818182;1.80625E-07;1407.923123;29.81513325;24.76944793;28.56528348;21.84846923;15.166513;21.54123127;10.58161157;20.33681982;7.658412672;18.42541209;5.38177834;15.34614132;-2.871688312;19809852178;31.1248695;16.44176;8.433356696;272.5936302;0;0;0;0;0;103.7770611;0;0;0;0;121.3273414;49.38515582;0;0;17.31027207;37.06133577;0;0;0;8.615241955;12.32382005;199.1788884;0;0;21.21815958;0;0;15.84317618;12.32382005;17.31027207;17.6521798;5.563451492;175.9632571;8.615241955;0;0;0;17.31027207;0;0;15.84317618;0;8.615241955;39.10543113;0;0;193.6154369;0;1.50659675;-1.18854966;3.688657407;5.888049467;1.277783447;0;54.71275349;16.11202265;0;-0.695832074;0.097560976;44;0;0;0;2;2;5;0;5;0;0;3;10;0;1;1;7;9.06907;191.045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;5.026917281;0.37962963;5.026917281;0.37962963;0.436628878;547.282;514.018;547.1515951;139;3;0.005056859;-0.116337436;0.116337436;0.005056859;0.84;1.24;1.52;0;469.6126677;19.66492594;16.90707619;21.62933856;11.68364697;7.987812026;14.82107916;6.128139049;12.82683359;2.038917448;3.004372843;1.12652685;1.549927823;-0.081688312;163849.1202;27.14028556;18.70175432;26.25980268;169.8042276;0;0;0;0;0;84.02097199;0;0;0;15.84317618;24.30408043;39.98895363;6.420821623;0;24.09026459;19.92715597;0;0;0;6.9237372;47.09875117;72.53809493;0;0;0;0;0;15.84317618;51.18273095;24.09026459;19.76538045;11.12690298;48.5695487;0;0;0;9.23;0;0;0;0;15.84317618;9.647431276;24.91685312;7.109797541;42.85763619;65.46624658;4.736862954;5.914744189;1.299143519;0;0;2.342978553;0;8.218055556;13.15023148;15.46024022;2.429421296;0.380952381;25;0;1;1;0;1;1;0;1;1;0;4;3;0;0;0;2;5.7796;117.504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;10.88649676;-2.864783951;10.88649676;0.321759259;0.250904115;624.409;580.057;624.2356591;173;8;0.059249509;-0.267521565;0.267521565;0.059249509;0.866666667;1.166666667;1.3;0;501.8142429;24.23168633;21.34240654;26.06466891;13.80561985;10.86642322;17.5639018;8.19311227;18.22502264;6.093406971;16.03147174;3.316311526;9.277820424;0.908311688;1082383.397;33.08366556;16.51020944;9.412923203;198.2987894;0;0;0;0;0;98.23233017;4.67041619;0;0;7.921588092;20.7712116;46.18067888;12.08368166;9.390532;27.52332686;17.31212009;0;4.67041619;0;98.97323346;18.48573008;32.28561191;0;0;0;0;0;17.31212009;35.23982793;27.52332686;9.993193791;83.0848464;22.29241812;3.8047054;0;0;43.04;17.31027207;10.21305479;0;3.8047054;20.00526975;11.14620906;29.63193914;0;35.43482158;71.7041668;0;1.706018519;-2.864783951;3.977222222;21.77299351;4.769506173;0;1.080246914;4.256944444;25.53796328;4.699074074;0.75;30;0;3;1;0;1;0;0;0;1;0;6;8;0;0;0;1;8.28188;130.548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;11.44236883;-2.207561728;11.44236883;0.206782407;0.469999501;503.251;474.019;503.092366;117;4;-0.044949967;-0.116337436;0.116337436;0.044949967;1.2;1.6;1.85;7.95625E-07;324.5005523;15.97469149;14.00592341;19.54468236;9.0965711;6.534002169;18.19953566;6.111502361;25.37512676;3.0799632;25.90659917;1.612654671;19.9076749;1.338311688;14431.81264;21.33831169;9.47117944;6.218742445;138.2759977;0;0;0;0;0;111.1012709;0;0;0;7.921588092;0;19.99447681;0;0;22.41679946;26.94595223;0;0;0;14.10918397;46.24472281;29.30067732;0;0;0;0;0;26.94595223;49.1225486;22.41679946;4.996596896;6.9237372;24.30408043;4.307620977;0;0;19.9;24.57275126;5.106527395;0;2.877825789;12.22920907;0;0;0;11.76188495;82.46913733;0;0.631944444;-0.303333333;2.490949074;11.44236883;0;0;0;10.69871142;16.05533951;-0.664128086;0.666666667;20;0;1;1;0;1;0;0;0;1;0;5;5;0;0;0;1;5.24729;97.2635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
